id,start,end,start_min,end_min,duration,code,category,n_players,free_text,spelers,hoofdmomenten,fase,spelhervatting
368,3387.1971455949997,3407.1971455949997,56.45328575991666,56.786619093249996,20.0,Player_13,Player,3,,"Player_13, Player_12, Player_5",A>V,,
369,3387.696943013,3407.696943013,56.46161571688333,56.794949050216665,20.0,Player_12,Player,2,,"Player_12, Player_5",A>V,,
370,3392.094371178666,3422.7968524286666,56.5349061863111,57.046614207144444,30.7024812500008,Player_5,Player,4,,"Player_5, Player_12, Player_2, Player_3","A>V, VERDEDIGEN",DEF 3,
371,3397.9966888873323,3409.4948736786664,56.63327814812221,56.824914561311104,11.498184791334097,A>V,Moment,0,,,A>V,,
372,3400.6965950946656,3422.797054928666,56.678276584911096,57.046617582144435,22.100459834000503,Player_12,Player,3,,"Player_12, Player_2, Player_3",,,
373,3403.1969822616666,3423.1969822616666,56.719949704361106,57.05328303769444,20.0,Player_2,Player,2,,"Player_2, Player_3",,,
374,3404.996827595666,3423.6936635949996,56.749947126594435,57.06156105991666,18.696835999333416,DEF 3,Phase,3,,"Player_12, Player_2, Player_3",,DEF 3,
375,3407.4948736786664,3423.6936635949996,56.79158122797777,57.06156105991666,16.198789916333226,VERDEDIGEN,Moment,3,,"Player_12, Player_2, Player_3",VERDEDIGEN,DEF 3,
376,3408.096666178666,3438.497077428666,56.801611102977766,57.308284623811105,30.40041125000016,Player_3,Player,4,,"Player_3, Player_12, Player_7, Player_13",V>A,,
377,3416.6936635949996,3439.8966458873338,56.944894393249996,57.3316107647889,23.202982292334127,V>A,Moment,4,,"Player_12, Player_7, Player_13, Player_11",V>A,,
378,3423.696723595333,3443.696723595333,57.06161205992222,57.39494539325555,20.0,Player_12,Player,5,,"Player_12, Player_7, Player_13, Player_11, Player_8",AANVALLEN,ATT 2,
379,3425.4971919706663,3445.4971919706663,57.09161986617777,57.42495319951111,20.0,Player_7,Player,4,,"Player_7, Player_13, Player_11, Player_8",AANVALLEN,ATT 2,
380,3425.6969108043336,3467.4969174703333,57.09494851340556,57.79161529117222,41.80000666599972,Player_13,Player,6,,"Player_13, Player_11, Player_8, Player_2, Player_5, Player_12","AANVALLEN, A>V, VERDEDIGEN","ATT 2, DEF 3",
381,3428.9970108873335,3461.694973303666,57.14995018145556,57.694916221727766,32.6979624163323,Player_11,Player,4,,"Player_11, Player_8, Player_2, Player_5","AANVALLEN, A>V",ATT 2,
382,3432.0938748459994,3452.0938748459994,57.20156458076666,57.53489791409999,20.0,Player_8,Player,1,,Player_8,,,
383,3435.396462345333,3457.996731094666,57.25660770575555,57.633278851577764,22.600268749332827,ATT 2,Phase,2,,"Player_8, Player_2",,ATT 2,
384,3437.8966458873338,3457.996731094666,57.29827743145556,57.633278851577764,20.100085207332086,AANVALLEN,Moment,2,,"Player_8, Player_2",AANVALLEN,ATT 2,
385,3447.5967215123333,3469.1971055953322,57.45994535853889,57.819951759922205,21.60038408299897,Player_2,Player,4,,"Player_2, Player_5, Player_12, Player_4","A>V, VERDEDIGEN",DEF 3,
386,3449.496855596,3473.796654678666,57.491614259933336,57.8966109113111,24.29979908266614,Player_5,Player,4,,"Player_5, Player_12, Player_4, Player_16","VERDEDIGEN, V>A, AANVALLEN","DEF 3, ATT 2",
387,3450.996731094666,3462.8971677206673,57.5166121849111,57.71495279534445,11.900436626001465,A>V,Moment,2,,"Player_5, Player_12",A>V,,
388,3452.2970134286666,3472.2970134286666,57.538283557144446,57.871616890477775,20.0,Player_12,Player,3,,"Player_12, Player_4, Player_16","VERDEDIGEN, V>A",DEF 3,
389,3457.5969891783334,3484.7969203456664,57.62661648630556,58.079948672427776,27.199931167333034,Player_4,Player,4,,"Player_4, Player_16, Player_7, Player_12","V>A, AANVALLEN",ATT 2,
390,3458.39685472,3470.1967195543334,57.63994757866667,57.83661199257222,11.79986483433322,DEF 3,Phase,1,,Player_4,,DEF 3,
391,3460.8971677206673,3470.1967195543334,57.68161946201112,57.83661199257222,9.2995518336661,VERDEDIGEN,Moment,1,,Player_4,VERDEDIGEN,DEF 3,
392,3461.9968835123336,3485.1971828869996,57.699948058538894,58.086619714783325,23.200299374665974,Player_16,Player,3,,"Player_16, Player_7, Player_12",AANVALLEN,ATT 2,
393,3463.1967195543334,3472.697188095333,57.719945325905556,57.878286468255546,9.500468540999464,V>A,Moment,1,,Player_16,V>A,,
394,3464.994966470666,3488.7970728449995,57.749916107844435,58.14661788074999,23.80210637433356,Player_7,Player,2,,"Player_7, Player_12",A>V,,
395,3468.1970545943323,3488.3968766786656,57.80328424323887,58.139947944644426,20.19982208433339,ATT 2,Phase,2,,"Player_7, Player_12",,ATT 2,
396,3468.2969825543323,3495.896767471333,57.80494970923887,58.26494612452222,27.59978491700076,Player_12,Player,4,,"Player_12, Player_3, Player_7, Player_4",A>V,,
397,3470.697188095333,3488.3968766786656,57.844953134922214,58.139947944644426,17.699688583332772,AANVALLEN,Moment,2,,"Player_7, Player_12",AANVALLEN,ATT 2,
398,3479.1968211373332,3499.1968211373332,57.986613685622224,58.31994701895555,20.0,Player_3,Player,5,,"Player_3, Player_7, Player_4, Player_12, Player_2",,,
399,3480.3939911789994,3502.597355262666,58.006566519649986,58.376622587711104,22.203364083666656,Player_4,Player,5,,"Player_4, Player_12, Player_2, Player_5, Player_8",,,
400,3480.394225721332,3505.6947067620004,58.00657042868887,58.428245112700004,25.300481040668274,Player_7,Player,6,,"Player_7, Player_4, Player_12, Player_2, Player_5, Player_8",VERDEDIGEN,,
401,3481.3968766786656,3503.696875302666,58.02328127797776,58.3949479217111,22.29999862400018,A>V,Moment,7,,"Player_3, Player_7, Player_4, Player_12, Player_2, Player_5, Player_8",A>V,,
402,3485.894472304333,3505.894472304333,58.09824120507221,58.43157453840555,20.0,Player_12,Player,4,,"Player_12, Player_2, Player_5, Player_8",VERDEDIGEN,DEF 1,
403,3488.494701470667,3508.494701470667,58.14157835784445,58.47491169117779,20.0,Player_2,Player,4,,"Player_2, Player_5, Player_8, Player_13",VERDEDIGEN,DEF 1,
404,3490.697177053333,3522.196699512333,58.17828628422221,58.70327832520555,31.499522459000218,Player_5,Player,5,,"Player_5, Player_8, Player_13, Player_12, Player_16","VERDEDIGEN, V>A",DEF 1,
405,3492.3833293449998,3512.3833293449998,58.20638882241666,58.53972215575,20.0,Player_8,Player,2,,"Player_8, Player_13",VERDEDIGEN,DEF 1,
406,3497.297037345666,3518.9952109276664,58.2882839557611,58.64992018212777,21.698173582000436,Player_13,Player,2,,"Player_13, Player_12",,,
407,3500.4295619122827,3523.573644349077,58.34049269853804,58.726227405817944,23.14408243679418,RUST verdedigen,Other,0,,,,,
408,3500.896620137333,3521.296774887999,58.34827700228888,58.68827958146665,20.40015475066639,DEF 1,Phase,3,,"Player_13, Player_12, Player_16",,DEF 1,
409,3501.696875302666,3521.296774887999,58.36161458837776,58.68827958146665,19.599899585333333,VERDEDIGEN,Moment,3,,"Player_13, Player_12, Player_16",VERDEDIGEN,DEF 1,
410,3503.2970500529996,3523.2970500529996,58.38828416754999,58.721617500883326,20.0,Player_12,Player,2,,"Player_12, Player_16",V>A,,
411,3510.896730263,3542.897151470667,58.514945504383334,59.04828585784445,32.00042120766693,Player_16,Player,4,,"Player_16, Player_7, Player_12, Player_5","V>A, A>V",,
412,3514.296774887999,3535.6970378866667,58.571612914799985,58.928283964777776,21.400262998667586,V>A,Moment,2,,"Player_7, Player_12",V>A,,
413,3523.105033886666,3547.397158886999,58.718417231444434,59.12328598144998,24.292125000332817,Player_7,Player,4,,"Player_7, Player_12, Player_5, Player_14",A>V,,
414,3523.2970538863333,3547.395726178999,58.721617564772224,59.12326210298332,24.098672292665924,Player_12,Player,3,,"Player_12, Player_5, Player_14",A>V,,
415,3523.7966362199995,3548.7966362199995,58.729943936999994,59.14661060366666,25.0,SUMMARY,Meta,0,,,,,
416,3523.7966362199995,3548.7966362199995,58.729943936999994,59.14661060366666,25.0,FORTUNA SITTARD | SCHOT,Shot/Goal,0,,,,,
417,3527.5971601786664,3547.5971601786664,58.79328600297777,59.12661933631111,20.0,Player_5,Player,2,,"Player_5, Player_14",,,
418,3528.6970378866667,3545.3945646786665,58.81161729811111,59.089909411311105,16.697526791999735,A>V,Moment,2,,"Player_5, Player_14",A>V,,
419,3533.0965963033336,3563.0965963033336,58.88494327172223,59.38494327172223,30.0,Player_14,Player,1,,Player_14,,,
420,3545.3945646786665,3564.5939445953327,59.089909411311105,59.40989907658888,19.199379916666203,BOP,Moment,0,,,,,
421,3555.8971930943335,3575.8971930943335,59.264953218238894,59.59828655157222,20.0,Player_16,Player,5,,"Player_16, Player_14, Player_4, Player_5, Player_2",A>V,,
422,3555.9970590106664,3585.9970590106664,59.26661765017777,59.76661765017777,30.0,Player_14,Player,5,,"Player_14, Player_4, Player_5, Player_2, Player_13",A>V,,
423,3556.196504302666,3576.196504302666,59.26994173837777,59.6032750717111,20.0,Player_4,Player,3,,"Player_4, Player_5, Player_2",A>V,,
424,3560.494847845333,3573.396968220333,59.34158079742222,59.55661613700555,12.902120374999868,ATT 1,Phase,5,,"Player_16, Player_14, Player_4, Player_5, Player_2",,ATT 1,
425,3562.197214804,3594.3031468456666,59.369953580066664,59.90505244742778,32.10593204166662,Player_5,Player,3,,"Player_5, Player_2, Player_13","A>V, V>A",,
426,3562.297009470333,3588.4968533866668,59.371616824505544,59.80828088977778,26.199843916333975,Player_2,Player,2,,"Player_2, Player_13",A>V,,
427,3562.5939445953327,3573.396968220333,59.37656574325555,59.55661613700555,10.80302362500015,AANVALLEN,Moment,5,,"Player_16, Player_14, Player_4, Player_5, Player_2",AANVALLEN,ATT 1,AJAX | DOELTRAP
428,3562.6969083450003,3584.6969083450003,59.37828180575001,59.744948472416674,22.0,AJAX | DOELTRAP,Restart,5,,"Player_16, Player_14, Player_4, Player_5, Player_2",,ATT 1,AJAX | DOELTRAP
429,3566.396968220333,3594.096739096,59.43994947033888,59.901612318266665,27.699770875667127,A>V,Moment,1,,Player_13,A>V,,
430,3574.304849553667,3594.304849553667,59.571747492561116,59.905080825894444,20.0,Player_13,Player,1,,Player_13,V>A,,
431,3584.894645845666,3606.898181012333,59.74824409742777,60.11496968353889,22.003535166667007,Player_11,Player,2,,"Player_11, Player_8","A>V, VERDEDIGEN",DEF 2,
432,3584.8965537616664,3606.7970895943336,59.74827589602777,60.113284826572226,21.900535832667174,Player_2,Player,3,,"Player_2, Player_11, Player_8","A>V, VERDEDIGEN",DEF 2,
433,3587.096739096,3599.096859261333,59.7849456516,59.98494765435555,12.0001201653331,V>A,Moment,3,,"Player_2, Player_11, Player_8",V>A,,
434,3588.093989262333,3608.093989262333,59.80156648770555,60.13489982103888,20.0,Player_8,Player,1,,Player_8,"A>V, VERDEDIGEN",DEF 2,
435,3592.096859261333,3603.796781302666,59.868280987688884,60.06327968837777,11.699922041333139,A>V,Moment,0,,,A>V,,
436,3593.027394963944,3628.9546888066325,59.88378991606574,60.48257814677721,35.927293842688414,RUST verdedigen,Other,0,,,,,
437,3599.496415887666,3654.896765219999,59.9916069314611,60.91494608699998,55.40034933233301,DEF 2,Phase,12,,"Player_3, Player_5, Player_7, Player_12, Player_2, Player_5, Player_13, Player_8, Player_16, Player_11, Player_13, Player_3",,DEF 2,
438,3601.796781302666,3654.896765219999,60.02994635504444,60.91494608699998,53.09998391733279,VERDEDIGEN,Moment,12,,"Player_3, Player_5, Player_7, Player_12, Player_2, Player_5, Player_13, Player_8, Player_16, Player_11, Player_13, Player_3",VERDEDIGEN,DEF 2,
439,3607.6966317619995,3627.6966317619995,60.12827719603332,60.46161052936666,20.0,Player_3,Player,5,,"Player_3, Player_5, Player_7, Player_12, Player_2",,,
440,3608.197090512666,3628.197090512666,60.1366181752111,60.46995150854443,20.0,Player_5,Player,4,,"Player_5, Player_7, Player_12, Player_2",,,
441,3608.596557595666,3635.8973320966666,60.14327595992777,60.59828886827778,27.300774501000433,Player_7,Player,6,,"Player_7, Player_12, Player_2, Player_5, Player_13, Player_8",,,
442,3610.196918470666,3635.3813813029997,60.16994864117776,60.58968968838333,25.184462832333793,Player_12,Player,4,,"Player_12, Player_2, Player_5, Player_13",,,
443,3615.89654818,3635.89654818,60.26494246966667,60.598275803,20.0,Player_2,Player,4,,"Player_2, Player_5, Player_13, Player_8",,,
444,3618.3964990966656,3645.794731887333,60.30660831827776,60.76324553145555,27.398232790667407,Player_5,Player,6,,"Player_5, Player_13, Player_8, Player_16, Player_11, Player_13",,,
445,3623.3007077203324,3643.3007077203324,60.388345128672206,60.72167846200554,20.0,Player_13,Player,4,,"Player_13, Player_8, Player_16, Player_11",,,
446,3625.898800094333,3645.898800094333,60.43164666823888,60.76498000157222,20.0,Player_8,Player,4,,"Player_8, Player_16, Player_11, Player_13",,,
447,3631.3966683033336,3657.593451011999,60.523277805055564,60.95989085019998,26.196782708665523,Player_16,Player,4,,"Player_16, Player_11, Player_13, Player_3",V>A,,
448,3631.9982205946662,3651.9982205946662,60.53330367657777,60.8666370099111,20.0,Player_11,Player,3,,"Player_11, Player_13, Player_3",,,
449,3634.994878594334,3658.396911178332,60.58324797657223,60.9732818529722,23.402032583998334,Player_13,Player,2,,"Player_13, Player_3",V>A,,
450,3637.597073553666,3669.9967631779996,60.6266178925611,61.16661271963333,32.399689624333405,Player_3,Player,1,,Player_3,V>A,,
451,3647.896765219999,3662.996606844667,60.798279420333316,61.04994344741112,15.099841624667988,V>A,Moment,0,,,V>A,,
452,3662.996606844667,3698.7966971793326,61.04994344741112,61.646611619655545,35.80009033466558,BOP,Moment,0,,,,,
453,3694.4968231376665,3742.6970749703332,61.57494705229444,62.37828458283889,48.20025183266671,ATT 2,Phase,5,,"Player_7, Player_4, Player_14, Player_2, Player_12",,ATT 2,
454,3696.7966971793326,3742.6970749703332,61.613278286322206,62.37828458283889,45.900377791000665,AANVALLEN,Moment,5,,"Player_7, Player_4, Player_14, Player_2, Player_12",AANVALLEN,ATT 2,
455,3703.5970529293327,3724.396448844999,61.72661754882221,62.073274147416655,20.799395915666537,Player_7,Player,2,,"Player_7, Player_4",,,
456,3704.496581136667,3724.496581136667,61.74160968561112,62.074943018944445,20.0,Player_4,Player,1,,Player_4,,,
457,3707.1469389846325,3742.378144349077,61.78578231641054,62.372969072484615,35.23120536444458,RUST aanvallen,Other,0,,,,,
458,3723.2971290953324,3753.2971290953324,62.05495215158887,62.55495215158887,30.0,Player_14,Player,3,,"Player_14, Player_2, Player_12",,,
459,3724.396961095333,3751.295230429333,62.07328268492222,62.52158717382222,26.898269333999906,Player_2,Player,2,,"Player_2, Player_12",,,
460,3731.396143220666,3751.396143220666,62.18993572034444,62.523269053677765,20.0,Player_12,Player,1,,Player_12,,,
461,3742.6970749703332,3756.2971711783334,62.37828458283889,62.604952852972225,13.600096208000195,BOP,Moment,0,,,,,
462,3749.896923595666,3776.3947488879994,62.49828205992777,62.939912481466656,26.497825292333346,Player_3,Player,5,,"Player_3, Player_7, Player_12, Player_4, Player_16",,,
463,3752.496976470666,3803.498011095333,62.5416162745111,63.391633518255546,51.00103462466677,ATT 2,Phase,11,,"Player_3, Player_7, Player_12, Player_4, Player_16, Player_8, Player_12, Player_7, Player_2, Player_13, Player_5",,ATT 2,
464,3754.2971711783334,3803.498011095333,62.571619519638894,63.391633518255546,49.200839916999485,AANVALLEN,Moment,11,,"Player_3, Player_7, Player_12, Player_4, Player_16, Player_8, Player_12, Player_7, Player_2, Player_13, Player_5",AANVALLEN,ATT 2,AJAX | VRIJE TRAP OVERIG
465,3754.7971204289993,3766.7971204289993,62.57995200714999,62.77995200714999,12.0,AJAX | VRIJE TRAP OVERIG,Restart,3,,"Player_3, Player_7, Player_12",,ATT 2,AJAX | VRIJE TRAP OVERIG
466,3756.396514512666,3776.6969047623334,62.6066085752111,62.94494841270556,20.300390249667544,Player_7,Player,4,,"Player_7, Player_12, Player_4, Player_16",,,
467,3756.8020446779997,3776.8020446779997,62.6133674113,62.946700744633326,20.0,Player_12,Player,3,,"Player_12, Player_4, Player_16",,,
468,3764.498088095333,3787.1986255950005,62.74163480158889,63.11997709325001,22.700537499667462,Player_4,Player,2,,"Player_4, Player_16",,,
469,3764.4984736363335,3787.198194761333,62.741641227272225,63.11996991268889,22.69972112499954,Player_16,Player,1,,Player_16,,,
470,3772.0276005766186,3801.729123848629,62.867126676276975,63.36215206414382,29.70152327201049,RUST aanvallen,Other,0,,,,,
471,3780.4968479706663,3800.4968479706663,63.008280799511105,63.34161413284444,20.0,Player_8,Player,5,,"Player_8, Player_12, Player_7, Player_2, Player_13",,,
472,3782.3978200959996,3802.3978200959996,63.03996366826666,63.373297001599994,20.0,Player_12,Player,5,,"Player_12, Player_7, Player_2, Player_13, Player_5",,,
473,3782.8981278453325,3802.8981278453325,63.048302130755545,63.38163546408887,20.0,Player_7,Player,4,,"Player_7, Player_2, Player_13, Player_5",,,
474,3783.0981171369995,3811.6987903449995,63.051635285616655,63.52831317241666,28.60067320799999,Player_2,Player,4,,"Player_2, Player_13, Player_5, Player_12","A>V, VERDEDIGEN",DEF 3,
475,3788.698284054333,3810.0986200119996,63.14497140090555,63.50164366686666,21.40033595766681,Player_13,Player,3,,"Player_13, Player_5, Player_12","A>V, VERDEDIGEN",DEF 3,
476,3790.5990323036663,3818.9974846773334,63.17665053839444,63.64995807795556,28.39845237366717,Player_5,Player,3,,"Player_5, Player_12, Player_4","A>V, VERDEDIGEN",DEF 3,
477,3796.498011095333,3805.898439886666,63.27496685158888,63.43164066477777,9.40042879133307,A>V,Moment,0,,,A>V,,
478,3798.898346219667,3818.898346219667,63.31497243699445,63.64830577032778,20.0,Player_12,Player,2,,"Player_12, Player_4",,,
479,3801.5986395540003,3821.198192969666,63.359977325900005,63.68663654949443,19.59955341566547,DEF 3,Phase,3,,"Player_12, Player_4, Player_2",,DEF 3,
480,3803.898439886666,3821.198192969666,63.398307331444435,63.68663654949443,17.299753082999814,VERDEDIGEN,Moment,3,,"Player_12, Player_4, Player_2",VERDEDIGEN,DEF 3,
481,3808.4978432616667,3838.9952606366655,63.47496405436111,63.983254343944424,30.497417374998804,Player_4,Player,6,,"Player_4, Player_2, Player_7, Player_3, Player_16, Player_8","V>A, AANVALLEN",ATT 2,
482,3809.798061636666,3834.0982247199995,63.4966343606111,63.90163707866666,24.3001630833337,Player_2,Player,4,,"Player_2, Player_7, Player_3, Player_16","V>A, AANVALLEN",ATT 2,
483,3811.3981794710003,3838.998263177999,63.523302991183336,63.983304386299984,27.600083706998703,Player_7,Player,4,,"Player_7, Player_3, Player_16, Player_8",AANVALLEN,ATT 2,
484,3813.798273971,3833.798273971,63.563304566183334,63.89663789951667,20.0,Player_3,Player,2,,"Player_3, Player_16",AANVALLEN,ATT 2,
485,3814.198192969666,3824.398625636333,63.56996988282776,63.73997709393888,10.200432666666984,V>A,Moment,2,,"Player_7, Player_3",V>A,,
486,3819.106570845333,3839.106570845333,63.65177618075555,63.98510951408888,20.0,Player_16,Player,2,,"Player_16, Player_8",,,
487,3819.8983927619993,3841.998300927667,63.66497321269999,64.03330501546112,22.099908165667784,ATT 2,Phase,3,,"Player_16, Player_8, Player_5",,ATT 2,
488,3822.398625636333,3841.998300927667,63.706643760605544,64.03330501546112,19.59967529133428,AANVALLEN,Moment,3,,"Player_16, Player_8, Player_5",AANVALLEN,ATT 2,
489,3826.2986575949994,3852.8850229703335,63.77164429324999,64.21475038283889,26.586365375334026,Player_8,Player,3,,"Player_8, Player_5, Player_13",A>V,,
490,3830.2980717613327,3852.798163346,63.838301196022215,64.21330272243333,22.50009158466719,Player_5,Player,2,,"Player_5, Player_13",A>V,,
491,3833.0983518863336,3853.0983518863336,63.88497253143889,64.21830586477223,20.0,Player_13,Player,1,,Player_13,,,
492,3834.998300927667,3844.7979167203325,63.91663834879445,64.0799652786722,9.799615792665463,A>V,Moment,1,,Player_13,A>V,,
493,3841.397408511333,3861.397408511333,64.02329014185555,64.35662347518888,20.0,Player_11,Player,4,,"Player_11, Player_16, Player_4, Player_7",,,
494,3841.998481803666,3861.998481803666,64.0333080300611,64.36664136339444,20.0,Player_16,Player,3,,"Player_16, Player_4, Player_7",,,
495,3844.098332303333,3872.600172054333,64.06830553838888,64.54333620090556,28.50183975100026,Player_4,Player,4,,"Player_4, Player_7, Player_2, Player_12",,,
496,3844.7979167203325,3849.3966729296662,64.0799652786722,64.15661121549444,4.598756209333715,BOP,Moment,0,,,,,
497,3845.0978328039996,3889.298558011999,64.08496388006667,64.82164263353332,44.20072520799931,ATT 2,Phase,9,,"Player_11, Player_16, Player_4, Player_7, Player_2, Player_12, Player_4, Player_12, Player_5",,ATT 2,
498,3847.3966729296662,3889.298558011999,64.1232778821611,64.82164263353332,41.90188508233268,AANVALLEN,Moment,9,,"Player_11, Player_16, Player_4, Player_7, Player_2, Player_12, Player_4, Player_12, Player_5",AANVALLEN,ATT 2,AJAX | INGOOI
499,3847.696324512333,3859.696324512333,64.12827207520554,64.32827207520555,12.0,AJAX | INGOOI,Restart,4,,"Player_11, Player_16, Player_4, Player_7",,ATT 2,AJAX | INGOOI
500,3849.2981760106663,3900.7984735953332,64.15496960017778,65.01330789325556,51.500297584666896,Player_7,Player,7,,"Player_7, Player_2, Player_12, Player_4, Player_12, Player_5, Player_3","A>V, V>A",,
501,3855.598226012,3900.9984593869995,64.25997043353333,65.01664098978333,45.400233374999516,Player_2,Player,6,,"Player_2, Player_12, Player_4, Player_12, Player_5, Player_3","A>V, V>A",,
502,3855.998519845333,3875.998519845333,64.26664199742221,64.59997533075554,20.0,Player_12,Player,1,,Player_12,,,
503,3871.698313303667,3903.298505387,64.52830522172778,65.05497508978334,31.60019208333324,Player_4,Player,4,,"Player_4, Player_12, Player_5, Player_3","A>V, V>A",,
504,3876.794961429,3896.794961429,64.61324935715,64.94658269048334,20.0,Player_5,Player,2,,"Player_5, Player_3",A>V,,
505,3876.798423678666,3896.798423678666,64.6133070613111,64.94664039464443,20.0,Player_12,Player,3,,"Player_12, Player_5, Player_3",A>V,,
506,3882.298558011999,3898.8989912619995,64.70497596686666,64.98164985436667,16.600433250000606,A>V,Moment,1,,Player_3,A>V,,
507,3882.3981063863325,3914.395318262666,64.70663510643888,65.23992197104444,31.997211876333495,Player_3,Player,3,,"Player_3, Player_13, Player_11",V>A,,
508,3891.8989912619995,3917.098290219999,64.86498318769999,65.28497150366665,25.199298957999417,V>A,Moment,2,,"Player_13, Player_11",V>A,,
509,3894.5061395526664,3921.6969361369993,64.90843565921111,65.36161560228332,27.19079658433293,Player_13,Player,2,,"Player_13, Player_11",A>V,,
510,3895.6982078453334,3921.7971011786667,64.92830346408888,65.36328501964445,26.098893333333308,Player_11,Player,1,,Player_11,A>V,,
511,3910.098290219999,3924.7978250123333,65.16830483699998,65.4132970835389,14.699534792334362,A>V,Moment,1,,Player_16,A>V,,
512,3912.1736734286665,3935.898158012,65.20289455714445,65.59830263353334,23.72448458333338,Player_16,Player,3,,"Player_16, Player_12, Player_5","V>A, A>V",,
513,3916.2905788043327,3939.7966457206658,65.27150964673888,65.66327742867776,23.50606691633311,Player_5,Player,1,,Player_5,A>V,,
514,3916.2976322623335,3939.6982962613333,65.27162720437222,65.66163827102223,23.40066399899979,Player_12,Player,2,,"Player_12, Player_5",A>V,,
515,3917.7978250123333,3933.8983520116662,65.29663041687222,65.56497253352777,16.100526999332942,V>A,Moment,2,,"Player_12, Player_5",V>A,,
516,3926.8983520116662,3951.5981938446657,65.4483058668611,65.85996989741109,24.699841832999482,A>V,Moment,4,,"Player_3, Player_11, Player_16, Player_8",A>V,,
517,3931.696846595666,3952.0983574283327,65.52828077659443,65.86830595713887,20.401510832666645,Player_3,Player,5,,"Player_3, Player_11, Player_16, Player_8, Player_12",V>A,,
518,3931.7974763873326,3951.7974763873326,65.52995793978887,65.86329127312221,20.0,Player_11,Player,3,,"Player_11, Player_16, Player_8",V>A,,
519,3932.1975245126664,3952.1975245126664,65.53662540854444,65.86995874187777,20.0,Player_16,Player,3,,"Player_16, Player_8, Player_12",V>A,,
520,3933.496011511666,3958.496011511666,65.55826685852777,65.97493352519443,25.0,SUMMARY,Meta,0,,,,,
521,3933.496011511666,3958.496011511666,65.55826685852777,65.97493352519443,25.0,AJAX | SCHOT,Shot/Goal,0,,,,,
522,3940.797330053667,3961.797939928666,65.67995550089445,66.02996566547776,21.0006098749991,Player_8,Player,2,,"Player_8, Player_12",V>A,,
523,3941.797903554333,3961.797903554333,65.69663172590555,66.02996505923889,20.0,Player_12,Player,1,,Player_12,,,
524,3944.5981938446657,3955.3963013873326,65.74330323074443,65.92327168978888,10.798107542666912,V>A,Moment,1,,Player_12,V>A,,
525,3955.3963013873326,3981.9956248876656,65.92327168978888,66.36659374812776,26.599323500332957,BOP,Moment,0,,,,,
526,3975.3970460953333,3995.3970460953333,66.25661743492222,66.58995076825555,20.0,Player_2,Player,1,,Player_2,,,
527,3979.9956248876656,3990.1975981789988,66.33326041479442,66.50329330298331,10.20197329133316,AANVALLEN,Moment,1,,Player_2,AANVALLEN,,AJAX | CORNER
528,3980.296984470333,4002.296984470333,66.33828307450555,66.70494974117221,22.0,AJAX | CORNER,Restart,1,,Player_2,,,AJAX | CORNER
529,3987.397262262,4011.097754262333,66.4566210377,66.85162923770555,23.70049200033327,Player_8,Player,5,,"Player_8, Player_12, Player_13, Player_16, Player_11",,,
530,3989.097109553666,4010.996921304333,66.48495182589444,66.84994868840555,21.899811750666686,Player_12,Player,4,,"Player_12, Player_13, Player_16, Player_11",,,
531,3990.1975981789988,3994.1969458036665,66.50329330298331,66.56994909672777,3.9993476246677346,BOP,Moment,0,,,,,
532,3990.597253928999,4017.697390263,66.50995423214998,66.96162317105001,27.100136334001036,ATT 2,Phase,6,,"Player_8, Player_12, Player_13, Player_16, Player_11, Player_12",,ATT 2,
533,3991.9972980126668,4011.9972980126668,66.53328830021111,66.86662163354444,20.0,Player_13,Player,3,,"Player_13, Player_16, Player_11",,,
534,3992.1969458036665,4017.697390263,66.53661576339444,66.96162317105001,25.50044445933372,AANVALLEN,Moment,6,,"Player_8, Player_12, Player_13, Player_16, Player_11, Player_12",AANVALLEN,ATT 2,AJAX | INGOOI
535,3993.096988095333,4005.096988095333,66.55161646825555,66.75161646825555,12.0,AJAX | INGOOI,Restart,3,,"Player_8, Player_12, Player_13",,ATT 2,AJAX | INGOOI
536,3995.3973388449995,4018.397896303666,66.58995564741666,66.97329827172777,23.000557458666663,Player_16,Player,3,,"Player_16, Player_11, Player_12",A>V,,
537,3998.6979013856667,4024.1966147196667,66.64496502309444,67.06994357866111,25.49871333400006,Player_11,Player,3,,"Player_11, Player_12, Player_7",A>V,,
538,4003.3958212629996,4038.297843553667,66.72326368771665,67.30496405922779,34.902022290667446,Player_12,Player,5,,"Player_12, Player_7, Player_8, Player_5, Player_13","A>V, VERDEDIGEN",DEF 1,
539,4008.9276832709456,4029.3105221268547,66.8154613878491,67.15517536878092,20.382838855909085,RUST A naar V,Other,0,,,,,
540,4010.697390263,4026.3974998870003,66.84495650438333,67.10662499811667,15.700109624000106,A>V,Moment,1,,Player_7,A>V,,
541,4010.797943137666,4038.9982561366664,66.84663238562777,67.31663760227778,28.20031299900029,Player_7,Player,4,,"Player_7, Player_8, Player_5, Player_13",VERDEDIGEN,DEF 1,
542,4018.297917845667,4038.297917845667,66.97163196409446,67.30496529742778,20.0,Player_8,Player,3,,"Player_8, Player_5, Player_13",,,
543,4021.8976857619996,4057.7978766783326,67.03162809603333,67.62996461130554,35.90019091633303,Player_5,Player,4,,"Player_5, Player_13, Player_8, Player_2",,,
